6.06700,0.66,06/05/2021 20:24:29,186766.31,9126310.90,1376.19,186766.24,9126310.89,1374.72,167.31,0.07,-0.33,1376.40,0.33,1376.45,-5.00,1376.44,5.00,1376.36
6.06800,0.65,06/05/2021 20:24:23,186766.07,9126311.87,1376.17,186766.02,9126311.86,1374.70,167.29,0.05,-0.33,1376.45,0.33,1376.38,-5.00,1376.45,5.00,1376.35
6.06900,0.65,06/05/2021 20:24:16,186765.83,9126312.85,1376.15,186765.76,9126312.83,1374.69,167.33,0.07,-0.33,1376.43,0.33,1376.39,-5.00,1376.46,5.00,1376.35
6.07000,0.65,06/05/2021 20:24:10,186765.60,9126313.82,1376.13,186765.54,9126313.80,1374.67,167.28,0.07,-0.33,1376.40,0.33,1376.34,-5.00,1376.45,5.00,1376.33
6.07100,0.65,06/05/2021 20:24:03,186765.37,9126314.79,1376.12,186765.30,9126314.78,1374.65,167.28,0.07,-0.33,1376.38,0.33,1376.31,-5.00,1376.44,5.00,1376.31
6.07200,0.65,06/05/2021 20:23:57,186765.14,9126315.76,1376.10,186765.08,9126315.75,1374.64,167.29,0.06,-0.33,1376.37,0.33,1376.34,-5.00,1376.43,5.00,1376.30
6.07300,0.64,06/05/2021 20:23:51,186764.90,9126316.73,1376.08,186764.84,9126316.72,1374.62,167.22,0.06,-0.33,1376.38,0.33,1376.36,-5.00,1376.39,5.00,1376.28
6.07400,0.64,06/05/2021 20:23:45,186764.67,9126317.71,1376.06,186764.62,9126317.69,1374.60,167.19,0.05,-0.33,1376.34,0.33,1376.28,-5.00,1376.38,5.00,1376.26
6.07500,0.64,06/05/2021 20:23:38,186764.43,9126318.68,1376.05,186764.39,9126318.67,1374.59,167.21,0.04,-0.33,1376.36,0.33,1376.30,-5.00,1376.37,5.00,1376.25
6.07600,0.63,06/05/2021 20:23:32,186764.20,9126319.65,1376.03,186764.15,9126319.64,1374.57,167.20,0.05,-0.33,1376.35,0.33,1376.31,-5.00,1376.36,5.00,1376.24
6.07700,0.63,06/05/2021 20:23:26,186763.96,9126320.62,1376.02,186763.91,9126320.61,1374.55,167.24,0.05,-0.33,1376.30,0.33,1376.32,-5.00,1376.36,5.00,1376.22
6.07800,0.63,06/05/2021 20:23:19,186763.73,9126321.59,1376.00,186763.67,9126321.58,1374.54,167.22,0.06,-0.33,1376.31,0.33,1376.29,-5.00,1376.36,5.00,1376.21
6.07900,0.63,06/05/2021 20:23:13,186763.49,9126322.57,1375.99,186763.44,9126322.55,1374.52,167.19,0.05,-0.33,1376.30,0.33,1376.19,-5.00,1376.34,5.00,1376.20
6.08000,0.63,06/05/2021 20:23:07,186763.26,9126323.54,1375.97,186763.22,9126323.53,1374.50,167.17,0.04,-0.33,1376.28,0.33,1376.18,-5.00,1376.34,5.00,1376.20
